,index,no_t_alpha,t1_alpha,t2_alpha,t3_alpha,t4_alpha,t5_alpha,no_t_ds,t1_ds,t2_ds,t3_ds,t4_ds,t5_ds
0,0,-0.11678969115018845,-0.004092494025826454,0.06377281993627548,0.9449516534805298,-0.11678961664438248,-0.11678954213857651,1.1255367688561675,1.1246528140489191,1.0996061185694728,1.0571017584323834,1.1243382130952433,1.1276851330837556
1,1,0.07985443621873856,0.12752851843833923,0.020475240424275398,0.8580201864242554,0.0798543393611908,0.07985442131757736,1.134003796234579,1.1176772432499946,1.137091298052919,1.0462441026382034,1.129210332063052,1.1225846262071046
2,2,0.22238388657569885,0.2551630735397339,0.11226524412631989,0.9700450897216797,0.22238391637802124,0.22238396108150482,1.1375898753270455,1.1360251266621286,1.1405958644928396,1.1472168227976325,1.1320389828208062,1.1341806475215515
3,3,0.21340522170066833,0.2152099758386612,0.16012032330036163,0.9900014400482178,0.21340465545654297,0.2134045958518982,1.1147045888945735,1.1326752148247083,1.138963382784392,1.0090027708477693,1.1420919198575419,1.1325701023220327
4,4,-0.025409772992134094,0.07408865541219711,0.15206176042556763,0.9129171967506409,-0.025409860536456108,-0.025409851223230362,1.1370169948841,1.117265310744482,1.1035151811429205,1.007862255053347,1.127560149564776,1.1189142916986459
5,5,0.1942485272884369,0.20850634574890137,0.04873189330101013,1.001238226890564,0.1942484825849533,0.19424843788146973,1.1028159618927291,1.0912577848539207,1.128458262738788,1.167620403008995,1.095505095033736,1.1031137982929091
6,6,0.1860658824443817,0.19835884869098663,-0.21990638971328735,1.0170892477035522,0.18606598675251007,0.18606606125831604,1.097165861740382,1.093679105425251,1.1219352251209123,1.1598402846063707,1.0964597369711655,1.1027203581197322
7,7,0.22231118381023407,0.23379653692245483,0.12252143770456314,0.8819333910942078,0.2223111093044281,0.22231118381023407,1.1080741959922658,1.1128987442178007,1.1415768074620811,1.1111664988438128,1.1081931337624127,1.1085735093778548
8,8,0.22440922260284424,0.25485292077064514,0.10735375434160233,0.9145665764808655,0.224409282207489,0.224409282207489,1.127370781844718,1.1495694538119567,1.1528155992229216,1.073313562045033,1.1417290048594961,1.127778364931346
9,9,0.09133431315422058,0.14553919434547424,0.03388757258653641,0.9258536696434021,0.09133441746234894,0.09133444726467133,1.0945745826206625,1.0801758872564384,1.0919645949958692,1.0861865069724561,1.0932372310035356,1.0917385156097703
10,10,-0.029596181586384773,0.014629428274929523,0.10193262994289398,1.0395933389663696,-0.02959625981748104,-0.029596226289868355,1.1096862917805634,1.1075860899235235,1.0706289314248398,1.0936856537944986,1.105348755505071,1.105675852289995
11,11,0.10655812919139862,0.13985750079154968,0.035694051533937454,0.8599823713302612,0.1065581813454628,0.1065581813454628,1.1032085322141085,1.089059972415223,1.117512129461479,1.0749864824738697,1.090282214483356,1.095929197265313
12,12,0.05399400740861893,0.08545812219381332,-0.033276982605457306,0.9199475646018982,0.05399395152926445,0.05399392917752266,1.120233644491203,1.117708133980735,1.1440307025732412,1.015922555855659,1.1139445834452686,1.1264067108178428
13,13,0.230618417263031,0.24953624606132507,0.06932195276021957,0.9695850610733032,0.23061834275722504,0.23061835765838623,1.0879290269699797,1.101004548614887,1.1083646884917517,1.0833810529880306,1.0892668534644407,1.1019615268335063
14,14,0.07570590078830719,0.16148367524147034,0.2219194918870926,0.9235695600509644,0.07570596784353256,0.07570593059062958,1.1252323998030653,1.1189608598024672,1.11132134100932,1.03477610286274,1.122528972363278,1.1261370677179032
